system_word,player_word,outcome
Tsunami,Oil,1
Therapy,Bulldozer,0
Anti-Virus Nanocloud,Explosion,1
Life Raft,Terraforming Device,0
Reinforced Steel Door,Dragon,1
Hurricane,Avalanche,0
Sunshine,Dam,0
Flood,Innovation,1
Fire Extinguisher,Flood,1
Freeze,Fire Blanket,0
Anti-Virus Nanocloud,Boulder,1
Sandpaper,Planetary Evacuation Fleet,0
Diamond Cage,Vacuum,0
Innovation,Propaganda,0
Fire Blanket,Dragon,0
Robot,Sonic Boom,0
Viral Meme,Viral Meme,0
Reforestation,Seismic Dampener,1
Kevlar Vest,Fire Blanket,0
Fire Blanket,Resilience,0
Explosion,Oil,1
Tsunami,Bear Trap,0
Innovation,Flood,0
Singularity Stabilizer,Tsunami,0
Proof,Avalanche,0
Bulldozer,Reality Resynchronizer,0
Viral Meme,Propaganda,1
Absorption,Antimatter Cannon,0
Avalanche,Reforestation,0
Orbital Laser,Boulder,0
Fire Extinguisher,Lightning,0
Bear Trap,Reinforced Steel Door,0
Reality Resynchronizer,War,0
Super Glue,Fire Blanket,0
Vacation,Sonic Boom,0
Reinforced Steel Door,Hydraulic Jack,0
Lightning,Mutation,0
Terraforming Device,Gust,0
Steam,Singularity Stabilizer,0
Glacier,Absorption,1
Fire Extinguisher,Anti-Virus Nanocloud,0
Glacier,Diamond Cage,0
Seismic Dampener,Solar Deflection Array,0
Explosion,Fire Blanket,0
AI Kill Switch,Fire Blanket,1
Vacation,H-bomb,0
Glacier,Fire Blanket,1
Vacuum,Resilience,1
Rainstorm,Water,1
Dragon,Dam,1
Sonic Boom,Drill,0
Innovation,Drill,0
Dynamite,Solar Deflection Array,0
Oil,Satellite,0
Boulder,Resilience,1
Resilience,Rainstorm,0
Reinforced Steel Door,Life Raft,1
Rainstorm,Viral Meme,1
Dragon,Cataclysm Containment Field,1
Proof,Signal Jammer,0
Innovation,Reforestation,0
Absorption,Laser,0
Planetary Evacuation Fleet,Orbital Laser,1
Drought,Explosion,1
Avalanche,Reforestation,1
Vacuum,Vacation,0
Rainstorm,Encryption,0
Love,Super Glue,1
Dragon,Lightning,0
Resilience,Antimatter Cannon,1
Planetary Evacuation Fleet,Lava,0
Oil,Kevlar Vest,0
Persistence,Love,0
Tsunami,Gust,0
Disease,Hurricane,1
Avalanche,Therapy,1
Disease,Satellite,0
Dragon,Proof,0
Time,Oil,0
Molotov Cocktail,Time,1
Bulldozer,War,0
Grizzly,Bear Trap,1
Solar Deflection Array,Sandpaper,1
Proof,Resilience,1
Resilience,Reality Resynchronizer,1
Explosion,Diamond Cage,0
Earthquake,Signal Jammer,1
Bulldozer,Grizzly,1
Proof,Acid,0
Reinforced Steel Door,Sonic Boom,0
Sonic Boom,Avalanche,0
Boulder,Innovation,0
Vacation,Satellite,0
Earthquake,Antimatter Cannon,1
Seismic Dampener,War,0
Water,Terraforming Device,1
Solar Deflection Array,Time,1
Orbital Laser,Planetary Evacuation Fleet,0
Avalanche,Disease,1
Robot,Vacation,0
Sandpaper,Bulldozer,1
Jackhammer,Reforestation,0
AI Kill Switch,Neutralizing Agent,0
Terraforming Device,Hydraulic Jack,0
Reforestation,Vacuum,0
Absorption,Orbital Laser,1
Glacier,Disease,0
War,Dam,1
Lava,Proof,0
Life Raft,Lightning,0
Acid,Vacuum,0
Cataclysm Containment Field,Lightning,1
H-bomb,Planetary Evacuation Fleet,0
Steam,Planetary Evacuation Fleet,1
Sonic Boom,Drought,0
Glacier,Boulder,0
Explosion,Reality Resynchronizer,0
Fire,Explosion,0
Explosion,Bulldozer,0
Grizzly,Jackhammer,0
Nanobot Swarm,Lava,1
Boulder,Bear Trap,1
Innovation,Viral Meme,0
Mutation,Sunshine,1
Flood,Steam,0
Therapy,Bulldozer,0
Bear Trap,Kevlar Vest,1
Therapy,Kevlar Vest,0
War,Innovation,1
Reality Resynchronizer,Avalanche,0
Life Raft,H-bomb,0
Disease,Satellite,1
Mutation,Lightning,0
Drill,Robot,0
Love,Sonic Boom,1
Vacation,Fire Extinguisher,1
Viral Meme,Evacuation,0
Love,Steam,0
Planetary Defense Shield,Drought,0
Water,Oil,0
Fire Blanket,Satellite,0
Evacuation,Persistence,0
Persistence,Tsunami,0
Drill,Avalanche,0
Drill,Antimatter Cannon,0
Propaganda,Explosion,0
Terraforming Device,War,0
Satellite,Singularity Stabilizer,1
Absorption,Mutation,1
Fire,Glacier,1
Fire Extinguisher,Earthquake,0
Cataclysm Containment Field,Proof,0
Vacuum,Persistence,1
Reforestation,Hydraulic Jack,0
Proof,Nanobot Swarm,0
Flood,Encryption,1
Dragon,Life Raft,0
Rainstorm,Proof,1
Lava,Freeze,1
Hurricane,Therapy,0
Seismic Dampener,Oil,0
Diamond Cage,Sunshine,0
Sonic Boom,Proof,1
Flood,Propaganda,0
Planetary Evacuation Fleet,Planetary Evacuation Fleet,0
Dam,Gust,0
Propaganda,Glacier,0
Satellite,Vacation,1
Earthquake,Satellite,1
Steam,Reforestation,0
Robot,Sunshine,0
Gust,Absorption,0
Kevlar Vest,Life Raft,0
Super Glue,Flood,0
Absorption,Fire,0
Satellite,Avalanche,1
Bulldozer,Solar Deflection Array,1
Seismic Dampener,Gust,0
Absorption,Disease,1
Dragon,Drill,0
Fire Extinguisher,Satellite,0
Tsunami,Solar Deflection Array,0
Absorption,Confidence,1
Oil,Vacuum,0
Robot,Sandpaper,0
Anti-Virus Nanocloud,Robot,1
Super Glue,Drought,0
H-bomb,Glacier,0
Fire Blanket,Tsunami,0
Avalanche,War,1
Glacier,Solar Deflection Array,1
Bear Trap,Planetary Evacuation Fleet,0
Singularity Stabilizer,Drill,0
Drill,Terraforming Device,0
Therapy,Planetary Evacuation Fleet,0
Freeze,Signal Jammer,1
Disease,Robot,1
Tsunami,Sunshine,1
Lightning,Hurricane,1
Satellite,Super Glue,1
Dynamite,Sandpaper,0
Fire,AI Kill Switch,0
Fire Extinguisher,Glacier,0
Grizzly,Life Raft,0
Cataclysm Containment Field,Antimatter Cannon,0
Bulldozer,Confidence,0
Solar Deflection Array,Flood,0
Therapy,Planetary Defense Shield,1
Reforestation,Evacuation,0
Diamond Cage,Explosion,1
Sunshine,Acid,1
Disease,Tsunami,1
Avalanche,Therapy,1
Solar Deflection Array,Fire Extinguisher,1
Dragon,Molotov Cocktail,0
Solar Deflection Array,Sunshine,0
Fire Extinguisher,Evacuation,0
Drought,Mutation,0
Kevlar Vest,Steam,0
War,Neutralizing Agent,0
Solar Deflection Array,Bear Trap,0
Therapy,Flood,1
Bulldozer,Planetary Defense Shield,1
Earthquake,Confidence,1
Time,Neutralizing Agent,1
Planetary Evacuation Fleet,Bear Trap,0
Therapy,Drill,1
Molotov Cocktail,Vacuum,0
Glacier,Boulder,0
Fire Extinguisher,Super Glue,0
Orbital Laser,Freeze,0
Gust,Kevlar Vest,1
Satellite,Acid,0
Fire,Mutation,0
Laser,Fire,0
Drought,Earthquake,0
Therapy,Cataclysm Containment Field,1
Oil,Life Raft,0
Molotov Cocktail,Anti-Virus Nanocloud,0
Bulldozer,Absorption,0
Vacation,Time,0
Acid,Confidence,0
Viral Meme,Drill,0
Persistence,Earthquake,0
Fire Blanket,Vacuum,0
Signal Jammer,Freeze,0
Reforestation,Reinforced Steel Door,1
Viral Meme,Super Glue,1
Flood,Reality Resynchronizer,0
Proof,Explosion,0
Bulldozer,Seismic Dampener,1
Vacuum,Seismic Dampener,1
Reforestation,Molotov Cocktail,1
Sunshine,Kevlar Vest,0
Antimatter Cannon,Grizzly,1
Steam,Glacier,0
Planetary Defense Shield,Drill,0
Explosion,Neutralizing Agent,0
Dynamite,Fire,0
Nanobot Swarm,Grizzly,0
Drought,Terraforming Device,0
Gust,Super Glue,0
Propaganda,Bear Trap,0
Glacier,Glacier,0
Glacier,Dam,0
Oil,Dam,1
Cataclysm Containment Field,Super Glue,0
Glacier,Reality Resynchronizer,1
Therapy,Encryption,0
Time,Vacuum,0
Drought,Reforestation,0
Drill,Explosion,1
Boulder,Jackhammer,1
Innovation,War,0
Steam,Reforestation,0
Propaganda,Rainstorm,0
Gust,Confidence,1
Dam,Orbital Laser,1
Drill,Signal Jammer,0
Flood,Dam,1
Dragon,Time,0
Dam,Persistence,1
Neutralizing Agent,Satellite,0
Bulldozer,Viral Meme,0
Neutralizing Agent,Viral Meme,0
Evacuation,Earthquake,0
H-bomb,Bear Trap,0
Satellite,Fire Extinguisher,1
Dam,Mutation,0
Laser,Dragon,0
Laser,Seismic Dampener,1
Earthquake,Avalanche,0
Seismic Dampener,Vacation,1
Avalanche,Kevlar Vest,1
Signal Jammer,Singularity Stabilizer,1
Sonic Boom,Confidence,1
Flood,Laser,0
Boulder,Rainstorm,0
Earthquake,Robot,1
Evacuation,Resilience,1
Drought,Innovation,0
Planetary Defense Shield,Dam,0
Drought,Anti-Virus Nanocloud,0
Innovation,Oil,0
Steam,Planetary Defense Shield,1
Water,Robot,0
Sandpaper,Robot,0
Love,Persistence,1
Seismic Dampener,Super Glue,0
Signal Jammer,Earthquake,1
Viral Meme,Singularity Stabilizer,1
Reforestation,H-bomb,0
Reinforced Steel Door,Sandpaper,0
Dragon,Time,1
Innovation,Tsunami,0
Reforestation,Confidence,1
Diamond Cage,Disease,0
Oil,Bear Trap,1
Gust,Molotov Cocktail,0
Drought,Terraforming Device,1
Bear Trap,Persistence,0
Persistence,Earthquake,0
Seismic Dampener,Signal Jammer,1
Vacation,Evacuation,0
Viral Meme,Evacuation,1
Disease,Hurricane,1
Reinforced Steel Door,Boulder,0
Laser,Solar Deflection Array,0
Dam,Tsunami,0
Explosion,Solar Deflection Array,1
Persistence,Proof,1
H-bomb,Laser,0
Explosion,Satellite,1
Grizzly,Reforestation,0
Dragon,Seismic Dampener,1
Jackhammer,Terraforming Device,1
Sunshine,Gust,1
Oil,Fire,1
Lava,Proof,0
Bear Trap,Acid,1
Earthquake,Neutralizing Agent,0
Absorption,Neutralizing Agent,0
Tsunami,Reality Resynchronizer,0
Reinforced Steel Door,Fire Extinguisher,0
Signal Jammer,Planetary Evacuation Fleet,1
Vacuum,Bulldozer,1
Confidence,Grizzly,0
Drill,Flood,1
Proof,Grizzly,1
Fire,Molotov Cocktail,0
Fire Blanket,Sandpaper,1
Neutralizing Agent,Drought,0
Orbital Laser,Anti-Virus Nanocloud,0
Evacuation,Steam,0
Rainstorm,Time,1
Jackhammer,Avalanche,0
Terraforming Device,Innovation,0
Neutralizing Agent,Time,0
Sandpaper,Explosion,0
Drought,Bulldozer,0
Seismic Dampener,Absorption,1
Super Glue,Lava,0
Neutralizing Agent,Anti-Virus Nanocloud,1
Lava,Mutation,0
AI Kill Switch,Therapy,0
Cataclysm Containment Field,Nanobot Swarm,0
Oil,Dam,1
Bear Trap,Neutralizing Agent,0
Steam,Robot,0
Boulder,Confidence,0
Super Glue,Super Glue,0
Tsunami,Planetary Evacuation Fleet,1
Solar Deflection Array,Orbital Laser,0
Antimatter Cannon,Proof,1
Absorption,Viral Meme,1
Explosion,Proof,0
Reality Resynchronizer,Gust,0
Diamond Cage,Gust,0
Gust,Mutation,0
Sunshine,Oil,1
Dynamite,Life Raft,0
Mutation,Drought,0
Vacuum,Planetary Evacuation Fleet,0
Super Glue,Viral Meme,1
Innovation,Confidence,0
Planetary Defense Shield,Cataclysm Containment Field,0
Satellite,Solar Deflection Array,0
Anti-Virus Nanocloud,Mutation,1
Rainstorm,Signal Jammer,1
Reinforced Steel Door,Fire Extinguisher,0
Satellite,Glacier,0
Seismic Dampener,Love,1
Disease,Planetary Evacuation Fleet,0
Steam,Seismic Dampener,0
Vacation,Persistence,0
Molotov Cocktail,Super Glue,1
Fire Extinguisher,Neutralizing Agent,0
Glacier,Satellite,1
Antimatter Cannon,Reinforced Steel Door,1
Persistence,Persistence,0
Planetary Evacuation Fleet,Lightning,0
Mutation,Evacuation,0
Propaganda,Signal Jammer,1
War,Antimatter Cannon,1
Resilience,Super Glue,0
Proof,Reforestation,1
Seismic Dampener,Reality Resynchronizer,0
Sandpaper,Acid,1
Dynamite,Jackhammer,0
Viral Meme,Jackhammer,1
Planetary Defense Shield,Drill,0
War,Grizzly,0
Sunshine,Lightning,0
Rainstorm,Persistence,1
Neutralizing Agent,Hurricane,0
Sunshine,Fire Blanket,0
Bear Trap,Bear Trap,0
Disease,Time,1
Glacier,Viral Meme,0
Evacuation,Dynamite,0
Anti-Virus Nanocloud,Dam,0
Reforestation,Fire,1
Hurricane,Bear Trap,0
Hurricane,Mutation,1
Gust,Gust,0
Time,Dynamite,0
Confidence,War,0
Sonic Boom,Evacuation,1
Boulder,Hurricane,1
Love,Cataclysm Containment Field,1
Lightning,Life Raft,0
Robot,Life Raft,0
Tsunami,Freeze,1
Sandpaper,Sonic Boom,1
Terraforming Device,Mutation,0
Terraforming Device,Solar Deflection Array,0
Reality Resynchronizer,Viral Meme,0
War,Jackhammer,1
Super Glue,H-bomb,0
Acid,Orbital Laser,1
Sunshine,Fire Extinguisher,0
Fire Blanket,Jackhammer,1
Flood,Hydraulic Jack,0
Gust,Oil,0
Hurricane,Love,0
Bear Trap,Resilience,1
Reality Resynchronizer,Nanobot Swarm,1
Nanobot Swarm,Mutation,0
Fire Blanket,Sandpaper,0
Vacuum,Jackhammer,1
Freeze,Fire Extinguisher,1
Molotov Cocktail,Terraforming Device,1
Viral Meme,Bulldozer,1
Disease,Antimatter Cannon,1
Sandpaper,Solar Deflection Array,0
Avalanche,Super Glue,0
Evacuation,Robot,0
AI Kill Switch,Sonic Boom,0
Steam,War,0
Fire,Sonic Boom,0
Sandpaper,Bear Trap,0
Super Glue,Flood,0
Reality Resynchronizer,Freeze,1
Boulder,Robot,1
Sandpaper,Satellite,1
Kevlar Vest,Propaganda,1
Drill,Bulldozer,0
Dam,Absorption,1
Bulldozer,War,1
Drill,Orbital Laser,0
Hydraulic Jack,Rainstorm,0
Fire,Orbital Laser,0
Cataclysm Containment Field,Dynamite,0
Gust,Flood,0
Acid,Proof,1
Absorption,Freeze,0
Innovation,Bulldozer,0
Innovation,Water,0
Sonic Boom,Sandpaper,1
Avalanche,Steam,1
Drought,Disease,0
Terraforming Device,Vacation,0
Lava,Lightning,0
Molotov Cocktail,Mutation,0
Gust,Lava,0
Fire Extinguisher,Antimatter Cannon,0
Steam,Vacuum,1
Neutralizing Agent,Disease,1
Reforestation,War,1
Neutralizing Agent,Encryption,1
Signal Jammer,Signal Jammer,0
Fire Blanket,Jackhammer,0
Glacier,Fire Extinguisher,0
Drought,Persistence,0
Viral Meme,AI Kill Switch,0
Planetary Evacuation Fleet,Disease,1
Bear Trap,Bulldozer,1
Lightning,Terraforming Device,0
Sunshine,Sonic Boom,0
Bear Trap,Boulder,0
Dragon,Sandpaper,0
Jackhammer,Tsunami,1
Freeze,Disease,1
Terraforming Device,Encryption,1
Boulder,Therapy,0
War,Confidence,1
Orbital Laser,Disease,0
Diamond Cage,Time,1
Fire Extinguisher,Bulldozer,0
Disease,Fire,1
Fire Extinguisher,Planetary Evacuation Fleet,0
Gust,Fire Blanket,1
Explosion,Absorption,0
Fire Blanket,Avalanche,0
Vacation,Boulder,0
Vacuum,Persistence,0
Reality Resynchronizer,Rainstorm,0
Signal Jammer,Viral Meme,1
Bear Trap,Therapy,1
Drought,Confidence,0
Kevlar Vest,Cataclysm Containment Field,0
Fire Blanket,Tsunami,0
Satellite,Disease,0
Neutralizing Agent,Robot,0
Fire Extinguisher,Reforestation,1
Flood,Propaganda,1
Nanobot Swarm,Seismic Dampener,0
AI Kill Switch,Satellite,0
Gust,Antimatter Cannon,0
Satellite,Avalanche,0
Drill,Drill,0
Singularity Stabilizer,Dynamite,1
Encryption,Gust,1
War,Oil,0
Drought,Dynamite,0
Absorption,Lightning,0
AI Kill Switch,Planetary Evacuation Fleet,0
Mutation,Explosion,0
Solar Deflection Array,Robot,0
Hurricane,Fire Extinguisher,0
Therapy,Dynamite,0
Reality Resynchronizer,Therapy,0
Disease,Drill,0
Steam,Steam,0
Persistence,Therapy,1
Proof,Planetary Defense Shield,0
H-bomb,Hurricane,0
Proof,Water,0
Anti-Virus Nanocloud,Sunshine,1
Lightning,Seismic Dampener,1
Lightning,Dam,1
Singularity Stabilizer,Bulldozer,0
Vacation,H-bomb,0
Seismic Dampener,Life Raft,0
Viral Meme,Water,0
Solar Deflection Array,Terraforming Device,1
Jackhammer,Resilience,0
Drought,Fire Blanket,0
Dynamite,Hydraulic Jack,0
Encryption,Avalanche,0
Kevlar Vest,Evacuation,0
Gust,Jackhammer,0
Rainstorm,Sandpaper,0
Viral Meme,Vacation,1
Robot,Reality Resynchronizer,0
Singularity Stabilizer,Therapy,1
Jackhammer,Flood,0
Love,Rainstorm,0
Evacuation,Fire Blanket,1
Nanobot Swarm,Sonic Boom,0
Confidence,Reforestation,0
Vacuum,Solar Deflection Array,0
Viral Meme,Antimatter Cannon,1
Antimatter Cannon,Evacuation,0
Vacation,Drought,1
Diamond Cage,Drought,0
Explosion,Satellite,0
Gust,Jackhammer,1
Hydraulic Jack,Reality Resynchronizer,0
Confidence,Sandpaper,0
Bulldozer,Fire Extinguisher,0
Dynamite,Hydraulic Jack,0
Laser,Flood,0
Grizzly,Laser,0
Reforestation,Resilience,0
Kevlar Vest,Kevlar Vest,0
Bear Trap,Oil,1
Encryption,Steam,0
Seismic Dampener,Kevlar Vest,0
Explosion,Disease,1
Hurricane,Vacation,0
Absorption,Dragon,0
Absorption,Sonic Boom,1
Dragon,Dam,1
Time,Time,0
Steam,Tsunami,0
Persistence,Steam,0
Vacuum,Innovation,0
Glacier,Glacier,0
Tsunami,Terraforming Device,1
Super Glue,Love,1
Laser,Confidence,1
Planetary Defense Shield,Oil,0
Persistence,AI Kill Switch,0
Therapy,Flood,0
Viral Meme,Lightning,0
Gust,Vacation,1
Tsunami,Super Glue,0
Viral Meme,Absorption,1
Lava,Grizzly,0
Cataclysm Containment Field,Grizzly,0
Terraforming Device,Terraforming Device,0
Innovation,Solar Deflection Array,1
Signal Jammer,Therapy,0
AI Kill Switch,Flood,1
Love,Seismic Dampener,0
Terraforming Device,Cataclysm Containment Field,1
Orbital Laser,Dragon,0
Antimatter Cannon,Earthquake,0
Seismic Dampener,Fire Extinguisher,0
Water,Tsunami,0
Reinforced Steel Door,Hydraulic Jack,0
Diamond Cage,Fire Extinguisher,1
Diamond Cage,Explosion,0
Rainstorm,Gust,0
Life Raft,Lightning,0
Proof,Viral Meme,1
Absorption,Dragon,1
Lightning,Diamond Cage,0
Reality Resynchronizer,Mutation,0
Explosion,Solar Deflection Array,1
Sunshine,Grizzly,1
Neutralizing Agent,Avalanche,1
Bear Trap,Glacier,0
Fire Extinguisher,Flood,0
Confidence,Neutralizing Agent,0
Laser,Resilience,1
Steam,Propaganda,1
Terraforming Device,Anti-Virus Nanocloud,0
Rainstorm,Hydraulic Jack,1
Innovation,Laser,0
Singularity Stabilizer,Vacuum,1
Boulder,Explosion,0
Love,Drought,0
Viral Meme,Freeze,0
Acid,Terraforming Device,0
Vacation,Planetary Defense Shield,0
Molotov Cocktail,Molotov Cocktail,0
Solar Deflection Array,Hurricane,0
Water,Drill,0
Encryption,Therapy,0
Persistence,Steam,0
Singularity Stabilizer,Planetary Defense Shield,0
Sunshine,Fire Extinguisher,0
Fire,Sandpaper,1
Reinforced Steel Door,Therapy,0
Viral Meme,AI Kill Switch,0
Acid,Propaganda,0
Diamond Cage,Freeze,0
Glacier,Seismic Dampener,0
Planetary Evacuation Fleet,Laser,1
Absorption,Satellite,1
Solar Deflection Array,Hydraulic Jack,0
Lava,Solar Deflection Array,1
Acid,Kevlar Vest,0
Earthquake,Kevlar Vest,0
Disease,Dragon,0
Sunshine,Dragon,0
Reforestation,Vacation,1
Persistence,Reforestation,0
War,Dynamite,0
Explosion,War,0
Bear Trap,Therapy,0
Robot,Time,0
H-bomb,Kevlar Vest,1
Lightning,Confidence,1
Reinforced Steel Door,Sonic Boom,0
Vacuum,Drought,0
Gust,Super Glue,0
Orbital Laser,Rainstorm,1
Planetary Evacuation Fleet,Vacation,0
Life Raft,Planetary Defense Shield,1
Kevlar Vest,Disease,0
Kevlar Vest,Dragon,0
Steam,Innovation,1
Orbital Laser,Fire Blanket,1
Sandpaper,Flood,1
Planetary Defense Shield,Reinforced Steel Door,0
War,Confidence,0
Molotov Cocktail,Singularity Stabilizer,0
Tsunami,Dragon,1
Dynamite,Proof,0
Signal Jammer,Fire Blanket,0
Terraforming Device,Sonic Boom,0
Life Raft,Flood,1
Hydraulic Jack,Orbital Laser,1
Singularity Stabilizer,Grizzly,0
Fire Extinguisher,Encryption,0
Water,Rainstorm,0
Dragon,Encryption,1
Persistence,Vacation,0
Drought,Jackhammer,0
Robot,Super Glue,1
Reforestation,Orbital Laser,1
Explosion,Jackhammer,0
Reforestation,Acid,0
Hurricane,Life Raft,0
Love,Evacuation,0
Love,Vacation,0
Drought,Freeze,0
Seismic Dampener,Grizzly,0
Confidence,Water,1
Sunshine,War,0
Oil,Sunshine,1
H-bomb,Oil,1
Steam,Time,0
Absorption,Neutralizing Agent,0
Freeze,Sunshine,1
Life Raft,Tsunami,0
Proof,Laser,0
Oil,Drill,0
Molotov Cocktail,Planetary Defense Shield,0
Reforestation,Lightning,1
Gust,AI Kill Switch,1
Encryption,Absorption,0
Drought,Signal Jammer,0
Innovation,Dragon,0
Boulder,Water,1
Sunshine,Avalanche,0
Bulldozer,Mutation,1
Hydraulic Jack,Anti-Virus Nanocloud,1
Viral Meme,Cataclysm Containment Field,0
Sandpaper,Jackhammer,1
Hydraulic Jack,Evacuation,0
Robot,Kevlar Vest,0
Robot,Fire Blanket,1
AI Kill Switch,Love,0
Avalanche,Super Glue,0
Singularity Stabilizer,Dam,0
War,Jackhammer,0
Bear Trap,Seismic Dampener,1
Orbital Laser,Reality Resynchronizer,0
Bear Trap,Planetary Evacuation Fleet,0
Flood,Encryption,0
Molotov Cocktail,Jackhammer,1
Molotov Cocktail,Explosion,1
Cataclysm Containment Field,Vacation,0
Reforestation,Super Glue,1
Hurricane,Drill,0
Dam,Earthquake,0
Glacier,Therapy,1
Solar Deflection Array,Reinforced Steel Door,0
Dragon,Reinforced Steel Door,1
Jackhammer,Dragon,0
Earthquake,Signal Jammer,1
Steam,Singularity Stabilizer,0
Neutralizing Agent,Robot,0
Fire Blanket,Molotov Cocktail,1
Drought,Tsunami,1
Acid,Absorption,0
Persistence,Hydraulic Jack,0
H-bomb,Reinforced Steel Door,1
Explosion,Bulldozer,1
Rainstorm,Love,1
Innovation,Hurricane,0
Bear Trap,Terraforming Device,0
Proof,Nanobot Swarm,0
Acid,Water,0
Encryption,Innovation,0
Bulldozer,Boulder,0
Singularity Stabilizer,Singularity Stabilizer,0
Planetary Evacuation Fleet,Sandpaper,0
Acid,Mutation,1
Super Glue,Oil,0
Bear Trap,Planetary Evacuation Fleet,0
Glacier,Avalanche,0
Disease,Nanobot Swarm,1
Flood,Solar Deflection Array,1
Hydraulic Jack,Encryption,1
Bulldozer,Persistence,1
AI Kill Switch,Antimatter Cannon,1
Seismic Dampener,Super Glue,1
AI Kill Switch,Jackhammer,0
Diamond Cage,Love,0
Drought,Anti-Virus Nanocloud,1
Planetary Defense Shield,Seismic Dampener,0
Laser,Disease,0
Satellite,Therapy,0
Fire Blanket,AI Kill Switch,0
Reality Resynchronizer,Satellite,0
H-bomb,Life Raft,0
Disease,AI Kill Switch,0
Kevlar Vest,Seismic Dampener,0
Lava,Nanobot Swarm,0
Viral Meme,Planetary Evacuation Fleet,0
Solar Deflection Array,Persistence,0
Jackhammer,Molotov Cocktail,0
Acid,Glacier,1
Proof,Sonic Boom,0
Dam,Explosion,1
Fire Extinguisher,Proof,1
Drought,Cataclysm Containment Field,0
Drought,Steam,1
Viral Meme,Anti-Virus Nanocloud,1
Time,Vacuum,0
Evacuation,Jackhammer,1
Neutralizing Agent,Flood,0
Hydraulic Jack,Water,0
Propaganda,Super Glue,0
Glacier,Hurricane,0
Robot,Sunshine,0
Anti-Virus Nanocloud,Planetary Defense Shield,1
Antimatter Cannon,Explosion,0
Confidence,Fire,1
Lightning,Fire Blanket,0
Viral Meme,Drill,1
Propaganda,Rainstorm,0
Propaganda,Drought,0
Propaganda,Molotov Cocktail,0
Sonic Boom,Antimatter Cannon,0
War,Diamond Cage,1
Grizzly,Reforestation,0
Glacier,Evacuation,1
Vacuum,Neutralizing Agent,1
Satellite,Orbital Laser,1
Solar Deflection Array,Fire,1
Persistence,Innovation,1
Hurricane,Evacuation,1
Propaganda,Cataclysm Containment Field,0
Avalanche,Tsunami,0
Boulder,Planetary Defense Shield,0
AI Kill Switch,Diamond Cage,0
Evacuation,War,0
Robot,Orbital Laser,0
Proof,Flood,0
Water,H-bomb,1
Fire Extinguisher,Reinforced Steel Door,0
Reinforced Steel Door,Tsunami,0
Glacier,Fire,0
Hydraulic Jack,Propaganda,0
H-bomb,Dragon,0
Satellite,Bear Trap,0
Laser,Persistence,0
Steam,Glacier,0
Sandpaper,Tsunami,0
Nanobot Swarm,Persistence,0
Water,Satellite,1
Fire,Innovation,1
Jackhammer,Lightning,0
Rainstorm,Glacier,0
Glacier,Cataclysm Containment Field,1
Disease,Vacation,0
Fire Extinguisher,Fire Blanket,0
Lightning,Bear Trap,0
Gust,Seismic Dampener,0
Dynamite,Neutralizing Agent,0
Planetary Evacuation Fleet,Encryption,0
Time,Orbital Laser,0
Gust,Fire Blanket,1
Resilience,Boulder,1
Lava,Drill,1
Jackhammer,Drought,0
Planetary Defense Shield,Jackhammer,0
Acid,Steam,1
Dynamite,Propaganda,1
Bulldozer,Therapy,0
Gust,Terraforming Device,0
Acid,Lightning,0
Terraforming Device,Fire Extinguisher,0
Flood,Rainstorm,1
Laser,Sunshine,1
Sunshine,Viral Meme,0
Dam,Water,0
Freeze,Molotov Cocktail,0
Gust,Sandpaper,0
Acid,Planetary Defense Shield,0
Vacation,Hurricane,0
Glacier,Sunshine,0
Planetary Defense Shield,AI Kill Switch,0
Encryption,Resilience,1
Planetary Evacuation Fleet,Sonic Boom,1
Robot,Propaganda,1
Drought,AI Kill Switch,1
Bear Trap,Oil,1
Terraforming Device,Nanobot Swarm,1
Super Glue,War,0
Planetary Defense Shield,Fire,0
Fire Extinguisher,Earthquake,0
Antimatter Cannon,Mutation,0
Viral Meme,Gust,1
Dynamite,Orbital Laser,0
Anti-Virus Nanocloud,Tsunami,1
Planetary Defense Shield,Laser,0
Sunshine,Signal Jammer,0
Reforestation,Dynamite,0
Persistence,Lava,0
Grizzly,Robot,0
Love,Orbital Laser,0
Orbital Laser,Nanobot Swarm,0
